1       u d~ > u d~ e- e+ u u~,u d~ > u d~ mu- mu+ u u~
mirror  d~ u > u d~ e- e+ u u~,d~ u > u d~ mu- mu+ u u~
2       u d~ > u d~ e- e+ c c~,u d~ > u d~ mu- mu+ c c~
mirror  d~ u > u d~ e- e+ c c~,d~ u > u d~ mu- mu+ c c~
3       u d~ > u d~ e- e+ d d~,u d~ > u d~ mu- mu+ d d~
mirror  d~ u > u d~ e- e+ d d~,d~ u > u d~ mu- mu+ d d~
4       u d~ > u d~ e- e+ s s~,u d~ > u d~ mu- mu+ s s~
mirror  d~ u > u d~ e- e+ s s~,d~ u > u d~ mu- mu+ s s~
5       u d~ > u s~ e- e+ u u~,u d~ > u s~ mu- mu+ u u~
mirror  d~ u > u s~ e- e+ u u~,d~ u > u s~ mu- mu+ u u~
6       u d~ > u s~ e- e+ c c~,u d~ > u s~ mu- mu+ c c~
mirror  d~ u > u s~ e- e+ c c~,d~ u > u s~ mu- mu+ c c~
7       u d~ > u s~ e- e+ d d~,u d~ > u s~ mu- mu+ d d~
mirror  d~ u > u s~ e- e+ d d~,d~ u > u s~ mu- mu+ d d~
8       u d~ > u s~ e- e+ s s~,u d~ > u s~ mu- mu+ s s~
mirror  d~ u > u s~ e- e+ s s~,d~ u > u s~ mu- mu+ s s~
9       u d~ > c d~ e- e+ u u~,u d~ > c d~ mu- mu+ u u~
mirror  d~ u > c d~ e- e+ u u~,d~ u > c d~ mu- mu+ u u~
10      u d~ > c d~ e- e+ c c~,u d~ > c d~ mu- mu+ c c~
mirror  d~ u > c d~ e- e+ c c~,d~ u > c d~ mu- mu+ c c~
11      u d~ > c d~ e- e+ d d~,u d~ > c d~ mu- mu+ d d~
mirror  d~ u > c d~ e- e+ d d~,d~ u > c d~ mu- mu+ d d~
12      u d~ > c d~ e- e+ s s~,u d~ > c d~ mu- mu+ s s~
mirror  d~ u > c d~ e- e+ s s~,d~ u > c d~ mu- mu+ s s~
13      u d~ > c s~ e- e+ u u~,u d~ > c s~ mu- mu+ u u~
mirror  d~ u > c s~ e- e+ u u~,d~ u > c s~ mu- mu+ u u~
14      u d~ > c s~ e- e+ c c~,u d~ > c s~ mu- mu+ c c~
mirror  d~ u > c s~ e- e+ c c~,d~ u > c s~ mu- mu+ c c~
15      u d~ > c s~ e- e+ d d~,u d~ > c s~ mu- mu+ d d~
mirror  d~ u > c s~ e- e+ d d~,d~ u > c s~ mu- mu+ d d~
16      u d~ > c s~ e- e+ s s~,u d~ > c s~ mu- mu+ s s~
mirror  d~ u > c s~ e- e+ s s~,d~ u > c s~ mu- mu+ s s~
17      u s~ > u d~ e- e+ u u~,u s~ > u d~ mu- mu+ u u~
mirror  s~ u > u d~ e- e+ u u~,s~ u > u d~ mu- mu+ u u~
18      u s~ > u d~ e- e+ c c~,u s~ > u d~ mu- mu+ c c~
mirror  s~ u > u d~ e- e+ c c~,s~ u > u d~ mu- mu+ c c~
19      u s~ > u d~ e- e+ d d~,u s~ > u d~ mu- mu+ d d~
mirror  s~ u > u d~ e- e+ d d~,s~ u > u d~ mu- mu+ d d~
20      u s~ > u d~ e- e+ s s~,u s~ > u d~ mu- mu+ s s~
mirror  s~ u > u d~ e- e+ s s~,s~ u > u d~ mu- mu+ s s~
21      u s~ > u s~ e- e+ u u~,u s~ > u s~ mu- mu+ u u~
mirror  s~ u > u s~ e- e+ u u~,s~ u > u s~ mu- mu+ u u~
22      u s~ > u s~ e- e+ c c~,u s~ > u s~ mu- mu+ c c~
mirror  s~ u > u s~ e- e+ c c~,s~ u > u s~ mu- mu+ c c~
23      u s~ > u s~ e- e+ d d~,u s~ > u s~ mu- mu+ d d~
mirror  s~ u > u s~ e- e+ d d~,s~ u > u s~ mu- mu+ d d~
24      u s~ > u s~ e- e+ s s~,u s~ > u s~ mu- mu+ s s~
mirror  s~ u > u s~ e- e+ s s~,s~ u > u s~ mu- mu+ s s~
25      u s~ > c d~ e- e+ u u~,u s~ > c d~ mu- mu+ u u~
mirror  s~ u > c d~ e- e+ u u~,s~ u > c d~ mu- mu+ u u~
26      u s~ > c d~ e- e+ c c~,u s~ > c d~ mu- mu+ c c~
mirror  s~ u > c d~ e- e+ c c~,s~ u > c d~ mu- mu+ c c~
27      u s~ > c d~ e- e+ d d~,u s~ > c d~ mu- mu+ d d~
mirror  s~ u > c d~ e- e+ d d~,s~ u > c d~ mu- mu+ d d~
28      u s~ > c d~ e- e+ s s~,u s~ > c d~ mu- mu+ s s~
mirror  s~ u > c d~ e- e+ s s~,s~ u > c d~ mu- mu+ s s~
29      u s~ > c s~ e- e+ u u~,u s~ > c s~ mu- mu+ u u~
mirror  s~ u > c s~ e- e+ u u~,s~ u > c s~ mu- mu+ u u~
30      u s~ > c s~ e- e+ c c~,u s~ > c s~ mu- mu+ c c~
mirror  s~ u > c s~ e- e+ c c~,s~ u > c s~ mu- mu+ c c~
31      u s~ > c s~ e- e+ d d~,u s~ > c s~ mu- mu+ d d~
